Column1,id,symbol,title,body,cluster,distance,sentiment
1414,ad4da00d2c4d52cd4b797630c6247db0bb2e1a79,AAPL,Adobe Sys (ADBE) Stock Value Rose While Van Hulzen Asset Management Has Lifted Holding by $510300; Pennantpark Investment (PNNT) Holder Wedge Capital Management L LP Upped Holding | The D Minute,Adobe Sys (ADBE) Stock Value Rose While Van Hulzen Asset Management Has Lifted Holding by $510300; Pennantpark Investment (PNNT) Holder Wedge Capital Management L LP Upped Holding September 14 2018 - By Clara Lewis Wedge Capital Management L LP increased its stake in Pennantpark Investment Corporation (PNNT) by 30.7% based on its latest 2018Q2 regulatory filing with the SEC. Wedge Capital Management L LP bought 43971 shares as the companyӳ stock rose 6.78% with the market. The institutional investor held 18,"adobe, adbe, nasdaq, incorporated, ֠adobe, incorporated, adbe, adobe, netflix, nasdaq",1.426676709,
1092,00f2d12960cd0ba6e65fa804c28b00ad989f20b0,AAPL,Agnico (AEM) Position Upped by Cheviot Value Management Llc; Alliancebernstein LP Has Increased Holding in Core Mark Holding Co (CORE) as Market Value Rose | Z Tribune,Agnico (AEM) Position Upped by Cheviot Value Management Llc; Alliancebernstein LP Has Increased Holding in Core Mark Holding Co (CORE) as Market Value Rose September 14 2018 - By Theresa McIntyre Cheviot Value Management Llc increased its stake in Agnico (AEM) by 7.93% based on its latest 2018Q2 regulatory filing with the SEC. Cheviot Value Management Llc bought 12360 shares as the companyӳ stock declined 25.43% while stock markets rallied. The institutional investor held 168136 shares of the precious metal,"apple, 's, core, apple, watch, fool, motley, motley, n't, fitbit",1.28035886,
668,727339e42fad2c03d3557cf129d22176dcd306ee,AAPL,Alkeon Capital Management Trimmed Its Holding in Apple (AAPL) by $321.40 Million as Stock Rose; As Fidelity National Information Services I (FIS) Valuation Rose Holder Rosenblum Silverman Sutton S F Decreased by $1.01 Million Its Holding | The Flecha 123,Alkeon Capital Management Trimmed Its Holding in Apple (AAPL) by $321.40 Million as Stock Rose; As Fidelity National Information Services I (FIS) Valuation Rose Holder Rosenblum Silverman Sutton S F Decreased by $1.01 Million Its Holding September 14 2018 - By Gregory Tomko Alkeon Capital Management Llc decreased its stake in Apple Inc (AAPL) by 99.27% based on its latest 2018Q2 regulatory filing with the SEC. Alkeon Capital Management Llc sold 1.74 million shares as the companyӳ stock rose 15.93% with the ,"apple, aapl, apple, inc., apple, nasdaq, ֠apple, investment, aapl, investment",1.290869643,-1
643,9692bc09f1944da6c6a5b7692641f78bd2cd53fb,AAPL,Ally Financial Trimmed Apple (AAPL) Stake by $13.88 Million; Stock Price Rose; Rk Asset Management Lowered Its Syntel (SYNT) Position by $331520 as Market Valuation Rose | Z Tribune,Ally Financial Trimmed Apple (AAPL) Stake by $13.88 Million; Stock Price Rose; Rk Asset Management Lowered Its Syntel (SYNT) Position by $331520 as Market Valuation Rose September 14 2018 - By Glen Chin Rk Asset Management Llc decreased its stake in Syntel Inc (SYNT) by 4.39% based on its latest 2018Q2 regulatory filing with the SEC. Rk Asset Management Llc sold 10360 shares as the companyӳ stock rose 21.71% with the market. The institutional investor held 225581 shares of the technology company at the end ,"apple, aapl, apple, inc., apple, nasdaq, investment, aapl, investment, nasdaq",0.618763623,
40,28d87999ec32dc617c20efc5f8541d0f248ca28d,FB,Regent Investment Management Position in Micron Technology (MU) Lifted as Stock Price Declined; Teewinot Capital Advisers Raised Its Position in Autonation (AN) by $4.19 Million | The EN Digest,Regent Investment Management Position in Micron Technology (MU) Lifted as Stock Price Declined; Teewinot Capital Advisers Raised Its Position in Autonation (AN) by $4.19 Million September 14 2018 - By Margaret Staats Regent Investment Management Llc increased its stake in Micron Technology (MU) by 11.69% based on its latest 2018Q2 regulatory filing with the SEC. Regent Investment Management Llc bought 5950 shares as the companyӳ stock declined 30.49% while stock markets rallied. The hedge fund held 56840 sh,"technologies, technologies, mu, micron, micron, nasdaq, technologies, mu, nasdaq, common",1.558222964,
41,34e65a67f705d16ef3d1abdc059d00f979cd41d8,FB,Contour Asset Management Holding in Zynga (Call) (ZNGA) Has Lowered by $25.57 Million as Share Price Declined; Facebook (FB) Position Held by Riggs Asset Managment Company | The EN Bulletin,Contour Asset Management Holding in Zynga (Call) (ZNGA) Has Lowered by $25.57 Million as Share Price Declined; Facebook (FB) Position Held by Riggs Asset Managment Company September 14 2018 - By Rhonda Roth Riggs Asset Managment Company increased its stake in Facebook Inc (FB) by 3232% based on its latest 2018Q2 regulatory filing with the SEC. Riggs Asset Managment Company bought 12928 shares as the companyӳ stock declined 15.80% while stock markets rallied. The institutional investor held 13328 shares of t,"facebook, fb, inc., facebook, facebook, nasdaq, investment, investment, fb, ֠facebook",0.570619445,
42,2095ea0673a94c5bd57c98588dba7840e98e69fb,FB,Evanson Asset Management Stake in Facebook (FB) Lowered as Share Price Declined; Koninklijke Philips Nv (PHG) Shareholder Beddow Capital Management Has Trimmed Position | K Reviewer,Evanson Asset Management Stake in Facebook (FB) Lowered as Share Price Declined; Koninklijke Philips Nv (PHG) Shareholder Beddow Capital Management Has Trimmed Position September 14 2018 - By Mike Johnson Evanson Asset Management Llc decreased its stake in Facebook Inc (FB) by 2.86% based on its latest 2018Q2 regulatory filing with the SEC. Evanson Asset Management Llc sold 14857 shares as the companyӳ stock declined 15.80% while stock markets rallied. The institutional investor held 505449 shares of the te,"facebook, fb, inc., facebook, facebook, nasdaq, investment, investment, fb, ֠facebook",0.89101809,
43,db2353fefc5543825eb501f92ffa89d6a265a1e4,FB,Homrich & Berg Has Lifted By $911088 Its Honeywell Intl (HON) Holding; Weiss Multi-Strategy Advisers Has Increased Boston Properties (BXP) Stake | K Reviewer,Homrich & Berg Has Lifted By $911088 Its Honeywell Intl (HON) Holding; Weiss Multi-Strategy Advisers Has Increased Boston Properties (BXP) Stake September 14 2018 - By Ricky Cave Homrich & Berg increased Honeywell Intl Inc (HON) stake by 162.06% reported in 2018Q2 SEC filing. Homrich & Berg acquired 6327 shares as Honeywell Intl Inc (HON)ӳ stock rose 7.94%. The Homrich & Berg holds 10231 shares with $1.47 million value up from 3904 last quarter. Honeywell Intl Inc now has $122.53B valuation. The stock decre,"international, international, international, honeywell, inc., ca, half, intl, invesco, rush",2.168110592,
44,8f057e2710fbd31a599268fbb75407102622d015,FB,Iconiq Capital Raised Its Stake in Apple (AAPL) by $430680 as Valuation Rose; Heronetta Management LP Position in Suncor Energy New (SU) Has Raised by $848000 as Shares Declined | The D Minute,Iconiq Capital Raised Its Stake in Apple (AAPL) by $430680 as Valuation Rose; Heronetta Management LP Position in Suncor Energy New (SU) Has Raised by $848000 as Shares Declined September 14 2018 - By Estela Ashley Heronetta Management Lp increased its stake in Suncor Energy Inc New (SU) by 28.07% based on its latest 2018Q2 regulatory filing with the SEC. Heronetta Management Lp bought 16000 shares as the companyӳ stock declined 3.46% while stock markets rallied. The institutional investor held 73000 shares,"apple, aapl, apple, inc., apple, nasdaq, investment, aapl, investment, nasdaq",0.871831911,
45,67075732b8237f32b6635947b8520b9b0a0fb61a,AMZN,Jasper Ridge Partners LP Has Increased Its Holding in Salesforce Com (CRM) by $1.06 Million; Eagle Capital Management Has Lowered Amazon.Com (AMZN) Stake by $29.11 Million | K Reviewer,Jasper Ridge Partners LP Has Increased Its Holding in Salesforce Com (CRM) by $1.06 Million; Eagle Capital Management Has Lowered Amazon.Com (AMZN) Stake by $29.11 Million September 14 2018 - By Mike Johnson Eagle Capital Management Llc decreased its stake in Amazon.Com Inc (AMZN) by 1.76% based on its latest 2018Q2 regulatory filing with the SEC. Eagle Capital Management Llc sold 17135 shares as the companyӳ stock rose 16.73% with the market. The hedge fund held 954070 shares of the consumer services compa,"amazon.com, amzn, amazon.com, amazon.com, inc., nasdaq, amazon, investment, investment, amzn",1.398982269,
46,0ac364d70256ca692ef3a37ff46ba288df000485,AMZN,Lauder Estee Cos (EL) Shareholder Joho Capital Has Upped Holding by $426000; Green Valley Investors Increased Alnylam Pharmaceuticals (ALNY) Holding by $3.65 Million as Stock Declined | The EN Digest,Lauder Estee Cos (EL) Shareholder Joho Capital Has Upped Holding by $426000; Green Valley Investors Increased Alnylam Pharmaceuticals (ALNY) Holding by $3.65 Million as Stock Declined September 14 2018 - By Jimmy Cauthen Green Valley Investors Llc increased its stake in Alnylam Pharmaceuticals Inc (ALNY) by 25.65% based on its latest 2018Q2 regulatory filing with the SEC. Green Valley Investors Llc bought 37211 shares as the companyӳ stock declined 7.88% while stock markets rallied. The institutional invest,"company, company, tjx, inc., low, nyse, nyse, williams, pharmaceuticals, 's",1.136537947,
47,5c0ca708d458fcd9f303f2fca72d04762cdab353,AMZN,Evanson Asset Management Has Lifted Its Position in Amazon Com (AMZN) as Shares Rose; Beddow Capital Management Upped Stake in Wynn Resorts Limited (WYNN) as Stock Price Declined | Z Tribune,Evanson Asset Management Has Lifted Its Position in Amazon Com (AMZN) as Shares Rose; Beddow Capital Management Upped Stake in Wynn Resorts Limited (WYNN) as Stock Price Declined September 14 2018 - By Rhonda Roth Evanson Asset Management Llc increased its stake in Amazon Com Inc (AMZN) by 44.14% based on its latest 2018Q2 regulatory filing with the SEC. Evanson Asset Management Llc bought 720 shares as the companyӳ stock rose 16.73% with the market. The institutional investor held 2351 shares of the consum,"resorts, international, commerce, educational, international, bancshares, casino, amzn, amazon.com, inc.",1.73072756,
48,b192a1e311ff804c602db92a3ffb9f0cb680416a,AMZN,Fairpointe Capital Maintains Stake in Lkq (LKQ); Cohen Klingenstein Trimmed Its Amazoncom (AMZN) Holding by $642222 | K Reviewer,Fairpointe Capital Maintains Stake in Lkq (LKQ); Cohen Klingenstein Trimmed Its Amazoncom (AMZN) Holding by $642222 September 14 2018 - By Rhonda Roth Fairpointe Capital Llc increased its stake in Lkq Corp (LKQ) by 18.79% based on its latest 2018Q2 regulatory filing with the SEC. Fairpointe Capital Llc bought 576865 shares as the companyӳ stock rose 0.30% with the market. The institutional investor held 3.65 million shares of the motor vehicles company at the end of 2018Q2 valued at $116.32M up from 3.07M a,"amzn, amazon.com, amazon.com, amazon.com, inc., nasdaq, amazon, investment, investment, amazon",1.158423642,
49,0fbc7725488d16486a0000588cf512587aa6f684,AMZN,PayPal Stock Can't Stay Atop the Pile for Much Longer | InvestorPlace,Home > Stock Picks > Hot Stocks > PayPal Stock CanӴ Stay Atop the Pile for Much Longer Sep 14 2018 10:48 am EDT September 14 2018 PayPal Stock CanӴ Stay Atop the Pile for Much Longer PayPal stock may have seen its best days http://bit.ly/2OsD76c Source: Shutterstock PayPal (NASDAQ: PYPL ) and Square (NYSE: SQ) are two fintech stocks having tremendous years. PayPal stock is up 24% year to date through Sept. 11 while Squareӳ on an even bigger tear up 166%. Investing is pretty easy right? The big question is w,"indications, traders, use, 52-week, large, analysis, divided, institutional, point, look",2.160084454,
50,684ec98c840dd8afad3e12064781a0b2611cd531,AMZN,Two Creeks Capital Management LP Position in Diamondback Energy (Call) (FANG) Trimmed by $106.84 Million; Dt Investment Partners Trimmed Its Position in Amazon.Com (AMZN) as Share Price Rose | The D Minute,Two Creeks Capital Management LP Position in Diamondback Energy (Call) (FANG) Trimmed by $106.84 Million; Dt Investment Partners Trimmed Its Position in Amazon.Com (AMZN) as Share Price Rose September 14 2018 - By Rachel Eickhoff Dt Investment Partners Llc decreased its stake in Amazon.Com Inc (AMZN) by 61.13% based on its latest 2018Q2 regulatory filing with the SEC. Dt Investment Partners Llc sold 217 shares as the companyӳ stock rose 16.73% with the market. The institutional investor held 138 shares of t,"energy, energy, energy, dominion, inc., d, diagnostics, lng, microsoft, carnival",1.64247195,
51,c1938160e6513e896b4cb6eb19b09455b8531b15,AMZN,Zynga (ZNGA) Stake Held by Contour Asset Management Llc; Amazon.Com (AMZN) Shareholder Horseman Capital Management LTD Has Lowered Position by $1.70 Million as Stock Value Rose | The D Minute,Zynga (ZNGA) Stake Held by Contour Asset Management Llc; Amazon.Com (AMZN) Shareholder Horseman Capital Management LTD Has Lowered Position by $1.70 Million as Stock Value Rose September 14 2018 - By Ricky Cave Contour Asset Management Llc increased its stake in Zynga Inc (ZNGA) by 213.98% based on its latest 2018Q2 regulatory filing with the SEC. Contour Asset Management Llc bought 32.37 million shares as the companyӳ stock declined 6.06% while stock markets rallied. The hedge fund held 47.49 million share,"amazon.com, amzn, amazon.com, amazon.com, inc., nasdaq, amazon, corporation, amzn, investment",0.060723966,
52,a1a69c5e1c76906dde329bc4380aacdf20810865,AMZN,Sonata Capital Group Has Raised Stake in Amazon.Com (AMZN) by $1.13 Million as Market Valuation Rose; As Costco Whsl New Com (COST) Market Valuation Rose Shareholder Capital Counsel Increased Its Stake | The Flecha 123,Sonata Capital Group Has Raised Stake in Amazon.Com (AMZN) by $1.13 Million as Market Valuation Rose; As Costco Whsl New Com (COST) Market Valuation Rose Shareholder Capital Counsel Increased Its Stake September 14 2018 - By Alex Paulin Capital Counsel Llc increased its stake in Costco Whsl Corp New Com (COST) by 13.18% based on its latest 2018Q2 regulatory filing with the SEC. Capital Counsel Llc bought 40545 shares as the companyӳ stock rose 18.78% with the market. The institutional investor held 348194 s,"amazon.com, amzn, amazon.com, amazon.com, inc., nasdaq, amazon, investment, investment, amzn",2.728013131,
53,ae44942bedad8975855d59f5d46e9a6444fb1c41,MSFT,Vantage Investment Partners Increases Stake in Microsoft (MSFT); Dsam Partners Llp Has Lifted Stake in Sabre (SABR) as Market Valuation Declined | The Cardinal Weekly,Vantage Investment Partners Increases Stake in Microsoft (MSFT); Dsam Partners Llp Has Lifted Stake in Sabre (SABR) as Market Valuation Declined September 14 2018 - By Robert Shackelford Vantage Investment Partners Llc increased its stake in Microsoft Corp (MSFT) by 46.47% based on its latest 2018Q2 regulatory filing with the SEC. Vantage Investment Partners Llc bought 299704 shares as the companyӳ stock rose 10.77% with the market. The institutional investor held 944635 shares of the prepackaged software c,"microsoft, microsoft, msft, corporation, microsoft, corporation, nasdaq, investment, investment, msft",0.49591965,
54,42a8d1aabead0001447bdeca63ffce53f305a8ae,MSFT,Friess Associates Continues to Hold Holding in Microsoft Corp. (MSFT); Chartist Has Trimmed Its Position in D R Horton Co (DHI) by $4.67 Million | Z Tribune,Friess Associates Continues to Hold Holding in Microsoft Corp. (MSFT); Chartist Has Trimmed Its Position in D R Horton Co (DHI) by $4.67 Million September 14 2018 - By Mary Bollinger Chartist Inc decreased its stake in D R Horton Co (DHI) by 2.15% based on its latest 2018Q2 regulatory filing with the SEC. Chartist Inc sold 114 shares as the companyӳ stock rose 1.07% with the market. The institutional investor held 5185 shares of the capital goods company at the end of 2018Q2 valued at $212.59M down from 529,"microsoft, microsoft, msft, corporation, microsoft, corporation, nasdaq, investment, investment, msft",0.726150963,
